0,1,2,3,4,5,6,7,8,9,10,TextoStemmed
624.2,conteúdo#NOUN,conteúdo,NOUN,,,624.0,Type=Derivation,,{},,conteúd
625.0,contestar#VERB,contestar,VERB,,,,,,{},,contest
,contestável#ADJ,contestável,ADJ,,,,Type=Derivation,,,contest,
,contestante#ADJ,contestante,ADJ,,,,Type=Derivation,,,contest,
625.1,contestador#NOUN,contestador,NOUN,,,625.0,Type=Derivation,,{},,contest
625.2,contestação#NOUN,contestação,NOUN,,,625.0,Type=Derivation,,{},,contest
626.0,contextualizar#VERB,contextualizar,VERB,,,,,,{},,contextual
626.1,contextualização#NOUN,contextualização,NOUN,,,626.0,Type=Derivation,,{},,contextu
627.0,continuar#VERB,continuar,VERB,,,,,,{},,continu
,continuamente#ADV,continuamente,ADV,,,,Type=Derivation,,,continu,
627.1,continuador#NOUN,continuador,NOUN,,,627.0,Type=Derivation,,{},,continu
627.2,continuação#NOUN,continuação,NOUN,,,627.0,Type=Derivation,,{},,continu
627.3,continuidade#NOUN,continuidade,NOUN,,,627.0,Type=Derivation,,{},,continu
628.0,contornar#VERB,contornar,VERB,,,,,,{},,contorn
,contornável#ADJ,contornável,ADJ,,,,Type=Derivation,,,contorn,
628.1,contorno#NOUN,contorno,NOUN,,,628.0,Type=Derivation,,{},,contorn
629.0,contrabandear#VERB,contrabandear,VERB,,,,,,{},,contraband
629.1,contrabandismo#NOUN,contrabandismo,NOUN,,,629.0,Type=Derivation,,{},,contraband
629.2,contrabandista#NOUN,contrabandista,NOUN,,,629.0,Type=Derivation,,{},,contraband
629.3,contrabando#NOUN,contrabando,NOUN,,,629.0,Type=Derivation,,{},,contrab
630.0,contradizer#VERB,contradizer,VERB,,,,,,{},,contradiz
630.1,contradição#NOUN,contradição,NOUN,,,630.0,Type=Derivation,,{},,contrad
631.0,contrair#VERB,contrair,VERB,,,,,,{},,contra
,contraível#ADJ,contraível,ADJ,,,,Type=Derivation,,,contra,
,contraente#ADJ,contraente,ADJ,,,,Type=Derivation,,,contra,
631.1,contracção#NOUN,contracção,NOUN,,,631.0,Type=Derivation,,{},,contracç
631.2,contratura#NOUN,contratura,NOUN,,,631.0,Type=Derivation,,{},,contrat
631.3,contração#NOUN,contração,NOUN,,,631.0,Type=Derivation,,{},,contr
632.0,contrapor#VERB,contrapor,VERB,,,,,,{},,contrap
632.1,contraposição#NOUN,contraposição,NOUN,,,632.0,Type=Derivation,,{},,contrapos
633.0,contrastar#VERB,contrastar,VERB,,,,,,{},,contrast
,contrastável#ADJ,contrastável,ADJ,,,,Type=Derivation,,,contrast,
,contrastante#ADJ,contrastante,ADJ,,,,Type=Derivation,,,contrast,
633.1,contraste#NOUN,contraste,NOUN,,,633.0,Type=Derivation,,{},,contr
634.0,contratar#VERB,contratar,VERB,,,,,,{},,contrat
,contratável#ADJ,contratável,ADJ,,,,Type=Derivation,,,contrat,
,contratualmente#ADV,contratualmente,ADV,,,,Type=Derivation,,,contrat,
,contratabilidade#NOUN,contratabilidade,NOUN,,,,Type=Derivation,,,contrat,
634.1,contratador#NOUN,contratador,NOUN,,,634.0,Type=Derivation,,{},,contrat
634.2,contratação#NOUN,contratação,NOUN,,,634.0,Type=Derivation,,{},,contrat
634.3,contrato#NOUN,contrato,NOUN,,,634.0,Type=Derivation,,{},,contrat
635.0,contratualizar#VERB,contratualizar,VERB,,,,,,{},,contratual
635.1,contratualização#NOUN,contratualização,NOUN,,,635.0,Type=Derivation,,{},,contratu
636.0,contribuir#VERB,contribuir,VERB,,,,,,{},,contribu
636.1,contribuição#NOUN,contribuição,NOUN,,,636.0,Type=Derivation,,{},,contribu
636.2,contributor#NOUN,contributor,NOUN,,,636.0,Type=Derivation,,{},,contribu
637.0,controlar#VERB,controlar,VERB,,,,,,{},,control
,controlável#ADJ,controlável,ADJ,,,,Type=Derivation,,,control,
637.1,controlador#NOUN,controlador,NOUN,,,637.0,Type=Derivation,,{},,control
637.2,controle#NOUN,controle,NOUN,,,637.0,Type=Derivation,,{},,control
637.3,controlo#NOUN,controlo,NOUN,,,637.0,Type=Derivation,,{},,control
638.0,contundir#VERB,contundir,VERB,,,,,,{},,contund
,contundentemente#ADV,contundentemente,ADV,,,,Type=Derivation,,,contund,
,contundente#ADJ,contundente,ADJ,,,,Type=Derivation,,,contund,
638.1,contusão#NOUN,contusão,NOUN,,,638.0,Type=Derivation,,{},,contus
639.0,convalescer#VERB,convalescer,VERB,,,,,,{},,convalesc
,convalescimento#NOUN,convalescimento,NOUN,,,,Type=Derivation,,,convalesc,
,convalescente#ADJ,convalescente,ADJ,,,,Type=Derivation,,,convalesc,
639.1,convalescência#NOUN,convalescência,NOUN,,,639.0,Type=Derivation,,{},,convalesc
640.0,convencer#VERB,convencer,VERB,,,,,,{},,convenc
,convencível#ADJ,convencível,ADJ,,,,Type=Derivation,,,convenc,
,convencionalmente#ADV,convencionalmente,ADV,,,,Type=Derivation,,,convenc,
640.1,convencido#NOUN,convencido,NOUN,,,640.0,Type=Derivation,,{},,convenc
640.2,convencimento#NOUN,convencimento,NOUN,,,640.0,Type=Derivation,,{},,convenc
641.0,convencionar#VERB,convencionar,VERB,,,,,,{},,convenc
,convencível#ADJ,convencível,ADJ,,,,Type=Derivation,,,convenc,
,convencionalmente#ADV,convencionalmente,ADV,,,,Type=Derivation,,,convenc,
641.1,convenção#NOUN,convenção,NOUN,,,641.0,Type=Derivation,,{},,convenç
642.0,convergir#VERB,convergir,VERB,,,,,,{},,converg
,convergentemente#ADV,convergentemente,ADV,,,,Type=Derivation,,,converg,
,convergente#ADJ,convergente,ADJ,,,,Type=Derivation,,,converg,
642.1,convergência#NOUN,convergência,NOUN,,,642.0,Type=Derivation,,{},,converg
643.0,conversar#VERB,conversar,VERB,,,,,,"{""was_in_family_with"": ""644.0""}",,convers
,conversível#ADJ,conversível,ADJ,,,,Type=Derivation,,,convers,
,conversável#ADJ,conversável,ADJ,,,,Type=Derivation,,,convers,
643.1,conversa#NOUN,conversa,NOUN,,,643.0,Type=Derivation,,{},,convers
643.2,conversador#NOUN,conversador,NOUN,,,643.0,Type=Derivation,,"{""other_parents"": ""644.0""}",,convers
643.3,conversação#NOUN,conversação,NOUN,,,643.0,Type=Derivation,,{},,convers
644.0,converter#VERB,converter,VERB,,,,,,"{""was_in_family_with"": ""643.0""}",,convert
,convertível#ADJ,convertível,ADJ,,,,Type=Derivation,,,convert,
,convertimento#NOUN,convertimento,NOUN,,,,Type=Derivation,,,convert,
644.1,conversão#NOUN,conversão,NOUN,,,644.0,Type=Derivation,,{},,convers
645.0,convidar#VERB,convidar,VERB,,,,,,{},,convid
,convidável#ADJ,convidável,ADJ,,,,Type=Derivation,,,convid,
645.1,convidado#NOUN,convidado,NOUN,,,645.0,Type=Derivation,,{},,convid
645.2,convite#NOUN,convite,NOUN,,,645.0,Type=Derivation,,{},,convit
646.0,conviver#VERB,conviver,VERB,,,,,,{},,conviv
,convivente#ADJ,convivente,ADJ,,,,Type=Derivation,,,conviv,
646.1,convivência#NOUN,convivência,NOUN,,,646.0,Type=Derivation,,{},,conviv
646.2,convívio#NOUN,convívio,NOUN,,,646.0,Type=Derivation,,{},,convívi
647.0,convocar#VERB,convocar,VERB,,,,,,{},,convoc
,convocável#ADJ,convocável,ADJ,,,,Type=Derivation,,,convoc,
647.1,convocatoria#NOUN,convocatoria,NOUN,,,647.0,Type=Derivation,,{},,convoc
647.2,convocação#NOUN,convocação,NOUN,,,647.0,Type=Derivation,,{},,convoc
648.0,convulsionar#VERB,convulsionar,VERB,,,,,,{},,convuls
648.1,convulsão#NOUN,convulsão,NOUN,,,648.0,Type=Derivation,,{},,convuls
649.0,cooperar#VERB,cooperar,VERB,,,,,,{},,cooper
,cooperante#ADJ,cooperante,ADJ,,,,Type=Derivation,,,cooper,
649.1,cooperador#NOUN,cooperador,NOUN,,,649.0,Type=Derivation,,{},,cooper
649.2,cooperação#NOUN,cooperação,NOUN,,,649.0,Type=Derivation,,{},,cooper
650.0,cooptar#VERB,cooptar,VERB,,,,,,{},,coopt
650.1,cooptação#NOUN,cooptação,NOUN,,,650.0,Type=Derivation,,{},,coopt
651.0,coordenar#VERB,coordenar,VERB,,,,,,{},,coorden
,coordenável#ADJ,coordenável,ADJ,,,,Type=Derivation,,,coorden,
651.1,coordenada#NOUN,coordenada,NOUN,,,651.0,Type=Derivation,,{},,coorden
651.2,coordenador#NOUN,coordenador,NOUN,,,651.0,Type=Derivation,,{},,coorden
651.3,coordenação#NOUN,coordenação,NOUN,,,651.0,Type=Derivation,,{},,coorden
652.0,copiar#VERB,copiar,VERB,,,,,,{},,copi
652.1,copiador#NOUN,copiador,NOUN,,,652.0,Type=Derivation,,{},,copi
652.2,copiadora#NOUN,copiadora,NOUN,,,652.0,Type=Derivation,,{},,copi
652.3,cópia#NOUN,cópia,NOUN,,,652.0,Type=Derivation,,{},,cóp
653.0,coproduzir#VERB,coproduzir,VERB,,,,,,{},,coproduz
653.1,coprodução#NOUN,coprodução,NOUN,,,653.0,Type=Derivation,,{},,coproduç
654.0,copular#VERB,copular,VERB,,,,,,{},,copul
,copulável#ADJ,copulável,ADJ,,,,Type=Derivation,,,copul,
,copulação#NOUN,copulação,NOUN,,,,Type=Derivation,,,copul,
,copulador#NOUN,copulador,NOUN,,,,Type=Derivation,,,copul,
654.1,cópula#NOUN,cópula,NOUN,,,654.0,Type=Derivation,,{},,cópul
655.0,coroar#VERB,coroar,VERB,,,,,,{},,coro
655.1,coroamento#NOUN,coroamento,NOUN,,,655.0,Type=Derivation,,{},,coro
655.2,coroação#NOUN,coroação,NOUN,,,655.0,Type=Derivation,,{},,coro
656.0,corporativizar#VERB,corporativizar,VERB,,,,,,{},,corporativ
,corporativistamente#ADV,corporativistamente,ADV,,,,Type=Derivation,,,corporativ,
,corporativamente#ADV,corporativamente,ADV,,,,Type=Derivation,,,corporativ,
656.1,corporativização#NOUN,corporativização,NOUN,,,656.0,Type=Derivation,,{},,corporativ
657.0,corporizar#VERB,corporizar,VERB,,,,,,{},,corpor
,corporação#NOUN,corporação,NOUN,,,,Type=Derivation,,,corpor,
,corporalmente#ADV,corporalmente,ADV,,,,Type=Derivation,,,corpor,
657.1,corporização#NOUN,corporização,NOUN,,,657.0,Type=Derivation,,{},,corpor
658.0,correlacionar#VERB,correlacionar,VERB,,,,,,{},,correlac
658.1,correlação#NOUN,correlação,NOUN,,,658.0,Type=Derivation,,{},,correl
659.0,correr#VERB,correr,VERB,,,,,,{},,corr
,corrimento#NOUN,corrimento,NOUN,,,,Type=Derivation,,,corr,
,correntemente#ADV,correntemente,ADV,,,,Type=Derivation,,,corr,
,corrente#ADJ,corrente,ADJ,,,,Type=Derivation,,,corr,
659.1,corredor#NOUN,corredor,NOUN,,,659.0,Type=Derivation,,{},,corr
659.2,corredura#NOUN,corredura,NOUN,,,659.0,Type=Derivation,,{},,corred
659.3,corrida#NOUN,corrida,NOUN,,,659.0,Type=Derivation,,{},,corr
660.0,corresponder#VERB,corresponder,VERB,,,,,,{},,correspond
,correspondentemente#ADV,correspondentemente,ADV,,,,Type=Derivation,,,correspond,
,correspondente#ADJ,correspondente,ADJ,,,,Type=Derivation,,,correspond,
660.1,correspondência#NOUN,correspondência,NOUN,,,660.0,Type=Derivation,,{},,correspond
661.0,corresponsabilizar#VERB,corresponsabilizar,VERB,,,,,,{},,corresponsabil
661.1,corresponsabilização#NOUN,corresponsabilização,NOUN,,,661.0,Type=Derivation,,{},,corresponsabil
662.0,corrigir#VERB,corrigir,VERB,,,,,,{},,corrig
,corrigível#ADJ,corrigível,ADJ,,,,Type=Derivation,,,corrig,
662.1,correcção#NOUN,correcção,NOUN,,,662.0,Type=Derivation,,{},,correcç
662.2,corregedor#NOUN,corregedor,NOUN,,,662.0,Type=Derivation,,{},,correg
662.3,correção#NOUN,correção,NOUN,,,662.0,Type=Derivation,,{},,correç
663.0,corroer#VERB,corroer,VERB,,,,,,{},,corro
663.1,corrosivo#NOUN,corrosivo,NOUN,,,663.0,Type=Derivation,,{},,corros
663.2,corrosão#NOUN,corrosão,NOUN,,,663.0,Type=Derivation,,{},,corros
664.0,corromper#VERB,corromper,VERB,,,,,,{},,corromp
664.1,corrupto#NOUN,corrupto,NOUN,,,664.0,Type=Derivation,,{},,corrupt
664.2,corrupção#NOUN,corrupção,NOUN,,,664.0,Type=Derivation,,{},,corrupç
665.0,cortar#VERB,cortar,VERB,,,,,,{},,cort
,cortante#ADJ,cortante,ADJ,,,,Type=Derivation,,,cort,
665.1,cortador#NOUN,cortador,NOUN,,,665.0,Type=Derivation,,{},,cort
665.2,cortamento#NOUN,cortamento,NOUN,,,665.0,Type=Derivation,,{},,cort
665.3,corte#NOUN,corte,NOUN,,,665.0,Type=Derivation,,{},,cort
666.0,cortejar#VERB,cortejar,VERB,,,,,,{},,cortej
,cortejador#NOUN,cortejador,NOUN,,,,Type=Derivation,,,cortej,
666.1,cortejamento#NOUN,cortejamento,NOUN,,,666.0,Type=Derivation,,{},,cortej
666.2,cortejo#NOUN,cortejo,NOUN,,,666.0,Type=Derivation,,{},,cortej
667.0,coser#VERB,coser,VERB,,,,,,"{""was_in_family_with"": ""668.0""}",,cos
667.1,cosedura#NOUN,cosedura,NOUN,,,667.0,Type=Derivation,,{},,cosed
668.0,costurar#VERB,costurar,VERB,,,,,,"{""was_in_family_with"": ""667.0""}",,costur
668.1,costura#NOUN,costura,NOUN,,,668.0,Type=Derivation,,"{""other_parents"": ""667.0""}",,costur
669.0,cotar#VERB,cotar,VERB,,,,,,{},,cot
669.1,cotação#NOUN,cotação,NOUN,,,669.0,Type=Derivation,,{},,cot
670.0,cotejar#VERB,cotejar,VERB,,,,,,{},,cotej
,cotejável#ADJ,cotejável,ADJ,,,,Type=Derivation,,,cotej,
,cotejamento#NOUN,cotejamento,NOUN,,,,Type=Derivation,,,cotej,
,cotejador#NOUN,cotejador,NOUN,,,,Type=Derivation,,,cotej,
670.1,cotejo#NOUN,cotejo,NOUN,,,670.0,Type=Derivation,,{},,cotej
671.0,cotizar#VERB,cotizar,VERB,,,,,,{},,cotiz
,cotizável#ADJ,cotizável,ADJ,,,,Type=Derivation,,,cotiz,
671.1,cotização#NOUN,cotização,NOUN,,,671.0,Type=Derivation,,{},,cotiz
672.0,cozer#VERB,cozer,VERB,,,,,,{},,coz
,cozimento#NOUN,cozimento,NOUN,,,,Type=Derivation,,,coz,
672.1,cozedura#NOUN,cozedura,NOUN,,,672.0,Type=Derivation,,{},,cozed
673.0,cozinhar#VERB,cozinhar,VERB,,,,,,{},,cozinh
673.1,cozinheiro#NOUN,cozinheiro,NOUN,,,673.0,Type=Derivation,,{},,cozinh
674.0,credibilizar#VERB,credibilizar,VERB,,,,,,{},,credibil
,credibilidade#NOUN,credibilidade,NOUN,,,,Type=Derivation,,,credibil,
674.1,credibilização#NOUN,credibilização,NOUN,,,674.0,Type=Derivation,,{},,credibil
675.0,creditar#VERB,creditar,VERB,,,,,,{},,credit
675.1,credor#NOUN,credor,NOUN,,,675.0,Type=Derivation,,{},,cred
675.2,crédito#NOUN,crédito,NOUN,,,675.0,Type=Derivation,,{},,crédit
676.0,crer#VERB,crer,VERB,,,,,,{},,cr
676.1,crença#NOUN,crença,NOUN,,,676.0,Type=Derivation,,{},,crenç
677.0,crescer#VERB,crescer,VERB,,,,,,{},,cresc
,crescentemente#ADV,crescentemente,ADV,,,,Type=Derivation,,,cresc,
,crescente#ADJ,crescente,ADJ,,,,Type=Derivation,,,cresc,
677.1,crescimento#NOUN,crescimento,NOUN,,,677.0,Type=Derivation,,{},,cresc
678.0,criar#VERB,criar,VERB,,,,,,{},,cri
,criável#ADJ,criável,ADJ,,,,Type=Derivation,,,cri,
678.1,criada#NOUN,criada,NOUN,,,678.0,Type=Derivation,,{},,cri
678.2,criador#NOUN,criador,NOUN,,,678.0,Type=Derivation,,{},,cri
678.3,criatura#NOUN,criatura,NOUN,,,678.0,Type=Derivation,,{},,criat
678.4,criação#NOUN,criação,NOUN,,,678.0,Type=Derivation,,{},,cri
679.0,criminalizar#VERB,criminalizar,VERB,,,,,,{},,criminal
,criminalidade#NOUN,criminalidade,NOUN,,,,Type=Derivation,,,criminal,
679.1,criminalização#NOUN,criminalização,NOUN,,,679.0,Type=Derivation,,{},,crimin
680.0,cristalizar#VERB,cristalizar,VERB,,,,,,{},,cristal
,cristalense#ADJ,cristalense,ADJ,,,,Type=Derivation,,,cristal,
680.1,cristalização#NOUN,cristalização,NOUN,,,680.0,Type=Derivation,,{},,crist
681.0,cristianizar#VERB,cristianizar,VERB,,,,,,{},,cristian
681.1,cristianização#NOUN,cristianização,NOUN,,,681.0,Type=Derivation,,{},,cristian
682.0,criticar#VERB,criticar,VERB,,,,,,{},,critic
,criticável#ADJ,criticável,ADJ,,,,Type=Derivation,,,critic,
,criticamente#ADV,criticamente,ADV,,,,Type=Derivation,,,critic,
,criticador#NOUN,criticador,NOUN,,,,Type=Derivation,,,critic,
682.1,criticismo#NOUN,criticismo,NOUN,,,682.0,Type=Derivation,,{},,critic
682.2,crítica#NOUN,crítica,NOUN,,,682.0,Type=Derivation,,{},,crít
682.3,crítico#NOUN,crítico,NOUN,,,682.0,Type=Derivation,,{},,crít
683.0,cronometrar#VERB,cronometrar,VERB,,,,,,{},,cronometr
683.1,cronometragem#NOUN,cronometragem,NOUN,,,683.0,Type=Derivation,,{},,cronometr
683.2,cronômetro#NOUN,cronômetro,NOUN,,,683.0,Type=Derivation,,{},,cronômetr
684.0,cruzar#VERB,cruzar,VERB,,,,,,{},,cruz
684.1,cruzador#NOUN,cruzador,NOUN,,,684.0,Type=Derivation,,{},,cruz
684.2,cruzamento#NOUN,cruzamento,NOUN,,,684.0,Type=Derivation,,{},,cruz
685.0,cuidar#VERB,cuidar,VERB,,,,,,{},,cuid
685.1,cuidador#NOUN,cuidador,NOUN,,,685.0,Type=Derivation,,{},,cuid
686.0,culminar#VERB,culminar,VERB,,,,,,{},,culmin
,culminante#ADJ,culminante,ADJ,,,,Type=Derivation,,,culmin,
686.1,culminação#NOUN,culminação,NOUN,,,686.0,Type=Derivation,,{},,culmin
686.2,culminância#NOUN,culminância,NOUN,,,686.0,Type=Derivation,,{},,culmin
687.0,culpabilizar#VERB,culpabilizar,VERB,,,,,,{},,culpabil
,culpabilidade#NOUN,culpabilidade,NOUN,,,,Type=Derivation,,,culpabil,
687.1,culpabilização#NOUN,culpabilização,NOUN,,,687.0,Type=Derivation,,{},,culpabil
688.0,culpar#VERB,culpar,VERB,,,,,,{},,culp
,culpável#ADJ,culpável,ADJ,,,,Type=Derivation,,,culp,
688.1,culpa#NOUN,culpa,NOUN,,,688.0,Type=Derivation,,{},,culp
688.2,culpado#NOUN,culpado,NOUN,,,688.0,Type=Derivation,,{},,culp
689.0,cultivar#VERB,cultivar,VERB,,,,,,{},,cultiv
,cultivável#ADJ,cultivável,ADJ,,,,Type=Derivation,,,cultiv,
689.1,cultivador#NOUN,cultivador,NOUN,,,689.0,Type=Derivation,,{},,cultiv
689.2,cultivação#NOUN,cultivação,NOUN,,,689.0,Type=Derivation,,{},,cultiv
689.3,cultivo#NOUN,cultivo,NOUN,,,689.0,Type=Derivation,,{},,cult
690.0,cumprimentar#VERB,cumprimentar,VERB,,,,,,"{""was_in_family_with"": ""691.0""}",,cumpriment
691.0,cumprir#VERB,cumprir,VERB,,,,,,"{""was_in_family_with"": ""690.0""}",,cumpr
691.1,cumpridor#NOUN,cumpridor,NOUN,,,691.0,Type=Derivation,,{},,cumpr
691.2,cumprimento#NOUN,cumprimento,NOUN,,,691.0,Type=Derivation,,"{""other_parents"": ""690.0""}",,cumpr
692.0,curar#VERB,curar,VERB,,,,,,{},,cur
,curável#ADJ,curável,ADJ,,,,Type=Derivation,,,cur,
692.1,cura#NOUN,cura,NOUN,,,692.0,Type=Derivation,,{},,cur
692.2,curador#NOUN,curador,NOUN,,,692.0,Type=Derivation,,{},,cur
692.3,curandeiro#NOUN,curandeiro,NOUN,,,692.0,Type=Derivation,,{},,curand
692.4,curativo#NOUN,curativo,NOUN,,,692.0,Type=Derivation,,{},,cura
693.0,cursar#VERB,cursar,VERB,,,,,,{},,curs
693.1,curso#NOUN,curso,NOUN,,,693.0,Type=Derivation,,{},,curs
694.0,curtir#VERB,curtir,VERB,,,,,,{},,curt
,curtição#NOUN,curtição,NOUN,,,,Type=Derivation,,,curt,
,curtimento#NOUN,curtimento,NOUN,,,,Type=Derivation,,,curt,
694.1,curtidor#NOUN,curtidor,NOUN,,,694.0,Type=Derivation,,{},,curt
695.0,curvar#VERB,curvar,VERB,,,,,,{},,curv
,curvidade#NOUN,curvidade,NOUN,,,,Type=Derivation,,,curv,
695.1,curva#NOUN,curva,NOUN,,,695.0,Type=Derivation,,{},,curv
695.2,curvatura#NOUN,curvatura,NOUN,,,695.0,Type=Derivation,,{},,curvat
696.0,cuspir#VERB,cuspir,VERB,,,,,,{},,cusp
,cuspidor#NOUN,cuspidor,NOUN,,,,Type=Derivation,,,cusp,
696.1,cuspidela#NOUN,cuspidela,NOUN,,,696.0,Type=Derivation,,{},,cuspidel
697.0,custar#VERB,custar,VERB,,,,,,{},,cust
697.1,custo#NOUN,custo,NOUN,,,697.0,Type=Derivation,,{},,cust
698.0,custear#VERB,custear,VERB,,,,,,{},,cust
698.1,custeio#NOUN,custeio,NOUN,,,698.0,Type=Derivation,,{},,custei
699.0,customizar#VERB,customizar,VERB,,,,,,{},,custom
699.1,customização#NOUN,customização,NOUN,,,699.0,Type=Derivation,,{},,custom
700.0,cutucar#VERB,cutucar,VERB,,,,,,{},,cutuc
,cutucação#NOUN,cutucação,NOUN,,,,Type=Derivation,,,cutuc,
700.1,cutucada#NOUN,cutucada,NOUN,,,700.0,Type=Derivation,,{},,cutuc
701.0,danar#VERB,danar,VERB,,,,,,"{""was_in_family_with"": ""702.0""}",,dan
,danação#NOUN,danação,NOUN,,,,Type=Derivation,,,dan,
701.1,danado#NOUN,danado,NOUN,,,701.0,Type=Derivation,,{},,dan
702.0,danificar#VERB,danificar,VERB,,,,,,"{""was_in_family_with"": ""701.0""}",,danific
,danificação#NOUN,danificação,NOUN,,,,Type=Derivation,,,danific,
702.1,dano#NOUN,dano,NOUN,,,702.0,Type=Derivation,,"{""other_parents"": ""701.0""}",,dan
703.0,dançar#VERB,dançar,VERB,,,,,,{},,danç
,dançável#ADJ,dançável,ADJ,,,,Type=Derivation,,,danç,
,dançante#ADJ,dançante,ADJ,,,,Type=Derivation,,,danç,
703.1,dança#NOUN,dança,NOUN,,,703.0,Type=Derivation,,{},,danç
703.2,dançador#NOUN,dançador,NOUN,,,703.0,Type=Derivation,,{},,danç
703.3,dançarino#NOUN,dançarino,NOUN,,,703.0,Type=Derivation,,{},,dançarin
704.0,dar#VERB,dar,VERB,,,,,,{},,dar
704.1,dador#NOUN,dador,NOUN,,,704.0,Type=Derivation,,{},,dad
705.0,datar#VERB,datar,VERB,,,,,,{},,dat
,datável#ADJ,datável,ADJ,,,,Type=Derivation,,,dat,
705.1,datação#NOUN,datação,NOUN,,,705.0,Type=Derivation,,{},,dat
706.0,deambular#VERB,deambular,VERB,,,,,,{},,deambul
706.1,deambulação#NOUN,deambulação,NOUN,,,706.0,Type=Derivation,,{},,deambul
707.0,debandar#VERB,debandar,VERB,,,,,,{},,deband
707.1,debandada#NOUN,debandada,NOUN,,,707.0,Type=Derivation,,{},,deband
708.0,debater#VERB,debater,VERB,,,,,,{},,debat
708.1,debate#NOUN,debate,NOUN,,,708.0,Type=Derivation,,{},,debat
708.2,debatedor#NOUN,debatedor,NOUN,,,708.0,Type=Derivation,,{},,debat
709.0,decair#VERB,decair,VERB,,,,,,{},,deca
709.1,decadência#NOUN,decadência,NOUN,,,709.0,Type=Derivation,,{},,decad
709.2,decaimento#NOUN,decaimento,NOUN,,,709.0,Type=Derivation,,{},,deca
709.3,decaída#NOUN,decaída,NOUN,,,709.0,Type=Derivation,,{},,deca
710.0,decalcar#VERB,decalcar,VERB,,,,,,{},,decalc
710.1,decalque#NOUN,decalque,NOUN,,,710.0,Type=Derivation,,{},,decalqu
711.0,decantar#VERB,decantar,VERB,,,,,,{},,decant
711.1,decantador#NOUN,decantador,NOUN,,,711.0,Type=Derivation,,{},,decant
711.2,decantação#NOUN,decantação,NOUN,,,711.0,Type=Derivation,,{},,decant
712.0,decapitar#VERB,decapitar,VERB,,,,,,{},,decap
712.1,decapitação#NOUN,decapitação,NOUN,,,712.0,Type=Derivation,,{},,decapit
713.0,decentralizar#VERB,decentralizar,VERB,,,,,,{},,decentral
713.1,decentralização#NOUN,decentralização,NOUN,,,713.0,Type=Derivation,,{},,decentr
714.0,decepcionar#VERB,decepcionar,VERB,,,,,,{},,decepc
714.1,decepção#NOUN,decepção,NOUN,,,714.0,Type=Derivation,,{},,decepç
715.0,decidir#VERB,decidir,VERB,,,,,,{},,decid
715.1,decisão#NOUN,decisão,NOUN,,,715.0,Type=Derivation,,{},,decis
